[SI/22-23/21692] 117/179 | Correct SI creation started
[SI/22-23/21783] 117/179 | Correct SI creation completed - [SI/22-23/21783]: Grand Total = 4480.08
[SI/22-23/21783] 117/179 | Completed in 0:00:07.141128 Total time till now 0:10:08.119614
[SI/22-23/21693] 118/179 | Started
[SI/22-23/21693] 118/179 | Completed in 0:00:00.109331 Total time till now 0:10:08.228997
[SI/22-23/21694] 119/179 | Started
[SI/22-23/21694] 119/179 | Completed in 0:00:00.104322 Total time till now 0:10:08.333385
[SI/22-23/21695] 120/179 | Started
[SI/22-23/21695] 120/179 | Completed in 0:00:00.090359 Total time till now 0:10:08.423894
[SI/22-23/21696] 121/179 | Started
[SI/22-23/21696] 121/179 | Completed in 0:00:00.131528 Total time till now 0:10:08.555469
[SI/22-23/21697] 122/179 | Started
[SI/22-23/21697] 122/179 | Completed in 0:00:00.071941 Total time till now 0:10:08.627454
[SI/22-23/21698] 123/179 | Started
[SI/22-23/21698] 123/179 | Completed in 0:00:00.302738 Total time till now 0:10:08.930237
[SI/22-23/21699] 124/179 | Started
[SI/22-23/21699] 124/179 | Completed in 0:00:00.867912 Total time till now 0:10:09.798193
[SI/22-23/21700] 125/179 | Started
[SI/22-23/21700] 125/179 | Completed in 0:00:00.314633 Total time till now 0:10:10.112874
[SI/22-23/21701] 126/179 | Started
[SI/22-23/21701] 126/179 | Completed in 0:00:00.388978 Total time till now 0:10:10.501900
[SI/22-23/21702] 127/179 | Started
[SI/22-23/21702] 127/179 | Completed in 0:00:00.133766 Total time till now 0:10:10.635712
[SI/22-23/21703] 128/179 | Started
[SI/22-23/21703] 128/179 | Completed in 0:00:00.182685 Total time till now 0:10:10.818441
[SI/22-23/21704] 129/179 | Started
[SI/22-23/21704] 129/179 | Completed in 0:00:00.586228 Total time till now 0:10:11.404720
[SI/22-23/21705] 130/179 | Started
[SI/22-23/21705] 130/179 | Completed in 0:00:00.456019 Total time till now 0:10:11.860784
[SI/22-23/21706] 131/179 | Started
[SI/22-23/21706] 131/179 | Completed in 0:00:00.044922 Total time till now 0:10:11.905758
[SI/22-23/21707] 132/179 | Started
[SI/22-23/21707] 132/179 | Completed in 0:00:00.162310 Total time till now 0:10:12.068114
[SI/22-23/21708] 133/179 | Started
[SI/22-23/21708] 133/179 | Completed in 0:00:00.052431 Total time till now 0:10:12.120592
[SI/22-23/21709] 134/179 | Started
[SI/22-23/21709] 134/179 | Completed in 0:00:00.139366 Total time till now 0:10:12.260010
[SI/22-23/21717] 135/179 | Started
[SI/22-23/21717] 135/179 | Completed in 0:00:00.033219 Total time till now 0:10:12.293277
[SI/22-23/21734] 136/179 | Started
[SI/22-23/21734] 136/179 | Completed in 0:00:00.191043 Total time till now 0:10:12.484367
[SI/22-23/21735] 137/179 | Started
[SI/22-23/21735] 137/179 | Completed in 0:00:00.124869 Total time till now 0:10:12.609286
[SI/22-23/21736] 138/179 | Started
[SI/22-23/21736] 138/179 | Completed in 0:00:00.693207 Total time till now 0:10:13.302541
[SI/22-23/21737] 139/179 | Started
[SI/22-23/21737] 139/179 | Wrong items 1
[SI/22-23/21737] 139/179 | CN creation started
[SI/22-23/21737] 139/179 | CN creation completed - [CN/22-23/06601]: Grand Total = -1440.0
[SI/22-23/21737] 139/179 | Correct SI creation started
[SI/22-23/21784] 139/179 | Correct SI creation completed - [SI/22-23/21784]: Grand Total = 2240.04
[SI/22-23/21784] 139/179 | Completed in 0:00:08.668096 Total time till now 0:10:21.970709
[SI/22-23/21743] 140/179 | Started
[SI/22-23/21743] 140/179 | Completed in 0:00:00.296138 Total time till now 0:10:22.266894
[SI/22-23/21744] 141/179 | Started
[SI/22-23/21744] 141/179 | Wrong items 1
[SI/22-23/21744] 141/179 | CN creation started
[SI/22-23/21744] 141/179 | CN creation completed - [CN/22-23/06602]: Grand Total = -360.0
[SI/22-23/21744] 141/179 | Correct SI creation started
[SI/22-23/21785] 141/179 | Correct SI creation completed - [SI/22-23/21785]: Grand Total = 560.01
[SI/22-23/21785] 141/179 | Completed in 0:00:06.780536 Total time till now 0:10:29.047487
[SI/22-23/21358] 142/179 | Started
[SI/22-23/21358] 142/179 | Wrong items 1
[SI/22-23/21358] 142/179 | CN creation started
[SI/22-23/21358] 142/179 | CN creation completed - [CN/22-23/06603]: Grand Total = -933.28
[SI/22-23/21358] 142/179 | Correct SI creation started
[SI/22-23/21786] 142/179 | Correct SI creation completed - [SI/22-23/21786]: Grand Total = 914.56
[SI/22-23/21786] 142/179 | Completed in 0:00:06.117685 Total time till now 0:10:35.165258
[SI/22-23/21458] 143/179 | Started
[SI/22-23/21458] 143/179 | Wrong items 13
[SI/22-23/21458] 143/179 | CN creation started
[SI/22-23/21458] 143/179 | CN creation completed - [CN/22-23/06604]: Grand Total = -7496.7
[SI/22-23/21458] 143/179 | Correct SI creation started
[SI/22-23/21787] 143/179 | Correct SI creation completed - [SI/22-23/21787]: Grand Total = 7649.68
[SI/22-23/21787] 143/179 | Completed in 0:00:16.374225 Total time till now 0:10:51.539665
[SI/22-23/21460] 144/179 | Started
[SI/22-23/21460] 144/179 | Wrong items 35
[SI/22-23/21460] 144/179 | CN creation started
[SI/22-23/21460] 144/179 | CN creation completed - [CN/22-23/06605]: Grand Total = -13965.0
[SI/22-23/21460] 144/179 | Correct SI creation started
[SI/22-23/21788] 144/179 | Correct SI creation completed - [SI/22-23/21788]: Grand Total = 14250.0
[SI/22-23/21788] 144/179 | Completed in 0:00:33.260700 Total time till now 0:11:24.800432
[SI/22-23/21462] 145/179 | Started
[SI/22-23/21462] 145/179 | Wrong items 7
[SI/22-23/21462] 145/179 | CN creation started
[SI/22-23/21462] 145/179 | CN creation completed - [CN/22-23/06606]: Grand Total = -4932.64
[SI/22-23/21462] 145/179 | Correct SI creation started
[SI/22-23/21789] 145/179 | Correct SI creation completed - [SI/22-23/21789]: Grand Total = 5033.2
[SI/22-23/21789] 145/179 | Completed in 0:00:11.902774 Total time till now 0:11:36.703272
[SI/22-23/21463] 146/179 | Started
[SI/22-23/21463] 146/179 | Wrong items 6
[SI/22-23/21463] 146/179 | CN creation started
[SI/22-23/21463] 146/179 | CN creation completed - [CN/22-23/06607]: Grand Total = -4781.87
[SI/22-23/21463] 146/179 | Correct SI creation started
[SI/22-23/21790] 146/179 | Correct SI creation completed - [SI/22-23/21790]: Grand Total = 4878.88
[SI/22-23/21790] 146/179 | Completed in 0:00:10.543020 Total time till now 0:11:47.246368
[SI/22-23/21464] 147/179 | Started
[SI/22-23/21464] 147/179 | Wrong items 1
[SI/22-23/21464] 147/179 | CN creation started
[SI/22-23/21464] 147/179 | CN creation completed - [CN/22-23/06608]: Grand Total = -878.08
[SI/22-23/21464] 147/179 | Correct SI creation started
[SI/22-23/21791] 147/179 | Correct SI creation completed - [SI/22-23/21791]: Grand Total = 896.0
[SI/22-23/21791] 147/179 | Completed in 0:00:05.739761 Total time till now 0:11:52.986191
[SI/22-23/21465] 148/179 | Started
[SI/22-23/21465] 148/179 | Wrong items 21
[SI/22-23/21465] 148/179 | CN creation started
[SI/22-23/21465] 148/179 | CN creation completed - [CN/22-23/06609]: Grand Total = -12909.8
[SI/22-23/21465] 148/179 | Correct SI creation started
[SI/22-23/21792] 148/179 | Correct SI creation completed - [SI/22-23/21792]: Grand Total = 13173.02
[SI/22-23/21792] 148/179 | Completed in 0:00:24.075644 Total time till now 0:12:17.061900
[SI/22-23/21466] 149/179 | Started
[SI/22-23/21466] 149/179 | Wrong items 26
[SI/22-23/21466] 149/179 | CN creation started
[SI/22-23/21466] 149/179 | CN creation completed - [CN/22-23/06610]: Grand Total = -7684.59
[SI/22-23/21466] 149/179 | Correct SI creation started
[SI/22-23/21793] 149/179 | Correct SI creation completed - [SI/22-23/21793]: Grand Total = 7840.77
[SI/22-23/21793] 149/179 | Completed in 0:00:28.499302 Total time till now 0:12:45.561259
[SI/22-23/21494] 150/179 | Started
[SI/22-23/21494] 150/179 | Wrong items 9
[SI/22-23/21494] 150/179 | CN creation started
[SI/22-23/21494] 150/179 | CN creation completed - [CN/22-23/06611]: Grand Total = -3965.5
[SI/22-23/21494] 150/179 | Correct SI creation started
[SI/22-23/21794] 150/179 | Correct SI creation completed - [SI/22-23/21794]: Grand Total = 4046.72
[SI/22-23/21794] 150/179 | Completed in 0:00:22.577490 Total time till now 0:13:08.138813
[SI/22-23/21597] 151/179 | Started
[SI/22-23/21597] 151/179 | Wrong items 11
[SI/22-23/21597] 151/179 | CN creation started
[SI/22-23/21597] 151/179 | CN creation completed - [CN/22-23/06612]: Grand Total = -6115.62
[SI/22-23/21597] 151/179 | Correct SI creation started
[SI/22-23/21795] 151/179 | Correct SI creation completed - [SI/22-23/21795]: Grand Total = 6240.27
[SI/22-23/21795] 151/179 | Completed in 0:00:16.384151 Total time till now 0:13:24.523032
[SI/22-23/21598] 152/179 | Started
[SI/22-23/21598] 152/179 | Wrong items 4
[SI/22-23/21598] 152/179 | CN creation started
[SI/22-23/21598] 152/179 | CN creation completed - [CN/22-23/06613]: Grand Total = -1632.91
[SI/22-23/21598] 152/179 | Correct SI creation started
[SI/22-23/21796] 152/179 | Correct SI creation completed - [SI/22-23/21796]: Grand Total = 1666.24
[SI/22-23/21796] 152/179 | Completed in 0:00:11.033779 Total time till now 0:13:35.556895
[SI/22-23/21599] 153/179 | Started
[SI/22-23/21599] 153/179 | Wrong items 3
[SI/22-23/21599] 153/179 | CN creation started
[SI/22-23/21599] 153/179 | CN creation completed - [CN/22-23/06614]: Grand Total = -436.64
[SI/22-23/21599] 153/179 | Correct SI creation started
[SI/22-23/21797] 153/179 | Correct SI creation completed - [SI/22-23/21797]: Grand Total = 445.53
[SI/22-23/21797] 153/179 | Completed in 0:00:08.744109 Total time till now 0:13:44.301074
[SI/22-23/21600] 154/179 | Started
[SI/22-23/21600] 154/179 | Wrong items 2
[SI/22-23/21600] 154/179 | CN creation started
[SI/22-23/21600] 154/179 | CN creation completed - [CN/22-23/06615]: Grand Total = -526.32
[SI/22-23/21600] 154/179 | Correct SI creation started
[SI/22-23/21798] 154/179 | Correct SI creation completed - [SI/22-23/21798]: Grand Total = 537.12
[SI/22-23/21798] 154/179 | Completed in 0:00:07.308582 Total time till now 0:13:51.609721
[SI/22-23/21601] 155/179 | Started
[SI/22-23/21601] 155/179 | Wrong items 4
[SI/22-23/21601] 155/179 | CN creation started
[SI/22-23/21601] 155/179 | CN creation completed - [CN/22-23/06616]: Grand Total = -1919.81
[SI/22-23/21601] 155/179 | Correct SI creation started
[SI/22-23/21799] 155/179 | Correct SI creation completed - [SI/22-23/21799]: Grand Total = 1959.09
[SI/22-23/21799] 155/179 | Completed in 0:00:10.366893 Total time till now 0:14:01.976676
[SI/22-23/21602] 156/179 | Started
[SI/22-23/21602] 156/179 | Wrong items 2
[SI/22-23/21602] 156/179 | CN creation started
[SI/22-23/21602] 156/179 | CN creation completed - [CN/22-23/06617]: Grand Total = -854.22
[SI/22-23/21602] 156/179 | Correct SI creation started
[SI/22-23/21800] 156/179 | Correct SI creation completed - [SI/22-23/21800]: Grand Total = 871.7
[SI/22-23/21800] 156/179 | Completed in 0:00:07.345627 Total time till now 0:14:09.322365
[SI/22-23/21603] 157/179 | Started
[SI/22-23/21603] 157/179 | Wrong items 22
[SI/22-23/21603] 157/179 | CN creation started
[SI/22-23/21603] 157/179 | CN creation completed - [CN/22-23/06618]: Grand Total = -8784.07
[SI/22-23/21603] 157/179 | Correct SI creation started
[SI/22-23/21801] 157/179 | Correct SI creation completed - [SI/22-23/21801]: Grand Total = 8962.76
[SI/22-23/21801] 157/179 | Completed in 0:00:25.289278 Total time till now 0:14:34.611789
[SI/22-23/21604] 158/179 | Started
[SI/22-23/21604] 158/179 | Wrong items 19
[SI/22-23/21604] 158/179 | CN creation started
[SI/22-23/21604] 158/179 | CN creation completed - [CN/22-23/06619]: Grand Total = -8613.76
[SI/22-23/21604] 158/179 | Correct SI creation started
[SI/22-23/21802] 158/179 | Correct SI creation completed - [SI/22-23/21802]: Grand Total = 8789.62
[SI/22-23/21802] 158/179 | Completed in 0:00:22.375086 Total time till now 0:14:56.986932
[SI/22-23/21605] 159/179 | Started
[SI/22-23/21605] 159/179 | Wrong items 4
[SI/22-23/21605] 159/179 | CN creation started
[SI/22-23/21605] 159/179 | CN creation completed - [CN/22-23/06620]: Grand Total = -2062.72
[SI/22-23/21605] 159/179 | Correct SI creation started
[SI/22-23/21803] 159/179 | Correct SI creation completed - [SI/22-23/21803]: Grand Total = 2104.73
[SI/22-23/21803] 159/179 | Completed in 0:00:10.137070 Total time till now 0:15:07.124080
[SI/22-23/21606] 160/179 | Started
[SI/22-23/21606] 160/179 | Wrong items 4
[SI/22-23/21606] 160/179 | CN creation started
[SI/22-23/21606] 160/179 | CN creation completed - [CN/22-23/06621]: Grand Total = -783.7
[SI/22-23/21606] 160/179 | Correct SI creation started
[SI/22-23/21804] 160/179 | Correct SI creation completed - [SI/22-23/21804]: Grand Total = 799.65
[SI/22-23/21804] 160/179 | Completed in 0:00:09.899697 Total time till now 0:15:17.023840
[SI/22-23/21607] 161/179 | Started
[SI/22-23/21607] 161/179 | Wrong items 20
[SI/22-23/21607] 161/179 | CN creation started
[SI/22-23/21607] 161/179 | CN creation completed - [CN/22-23/06622]: Grand Total = -6656.08
[SI/22-23/21607] 161/179 | Correct SI creation started
[SI/22-23/21805] 161/179 | Correct SI creation completed - [SI/22-23/21805]: Grand Total = 6792.0
[SI/22-23/21805] 161/179 | Completed in 0:00:21.767645 Total time till now 0:15:38.791657
[SI/22-23/21608] 162/179 | Started
[SI/22-23/21608] 162/179 | Wrong items 4
[SI/22-23/21608] 162/179 | CN creation started
[SI/22-23/21608] 162/179 | CN creation completed - [CN/22-23/06623]: Grand Total = -2193.4
[SI/22-23/21608] 162/179 | Correct SI creation started
[SI/22-23/21806] 162/179 | Correct SI creation completed - [SI/22-23/21806]: Grand Total = 2238.05
[SI/22-23/21806] 162/179 | Completed in 0:00:10.737663 Total time till now 0:15:49.529381
[SI/22-23/21609] 163/179 | Started
[SI/22-23/21609] 163/179 | Wrong items 4
[SI/22-23/21609] 163/179 | CN creation started
[SI/22-23/21609] 163/179 | CN creation completed - [CN/22-23/06624]: Grand Total = -653.02
[SI/22-23/21609] 163/179 | Correct SI creation started
[SI/22-23/21807] 163/179 | Correct SI creation completed - [SI/22-23/21807]: Grand Total = 666.33
[SI/22-23/21807] 163/179 | Completed in 0:00:15.737844 Total time till now 0:16:05.267366
[SI/22-23/21610] 164/179 | Started
[SI/22-23/21610] 164/179 | Wrong items 7
[SI/22-23/21610] 164/179 | CN creation started
[SI/22-23/21610] 164/179 | CN creation completed - [CN/22-23/06625]: Grand Total = -4763.0
[SI/22-23/21610] 164/179 | Correct SI creation started
[SI/22-23/21808] 164/179 | Correct SI creation completed - [SI/22-23/21808]: Grand Total = 4859.67
[SI/22-23/21808] 164/179 | Completed in 0:00:17.443164 Total time till now 0:16:22.710584
[SI/22-23/21611] 165/179 | Started
[SI/22-23/21611] 165/179 | Wrong items 4
[SI/22-23/21611] 165/179 | CN creation started
[SI/22-23/21611] 165/179 | CN creation completed - [CN/22-23/06626]: Grand Total = -4034.48
[SI/22-23/21611] 165/179 | Correct SI creation started
[SI/22-23/21809] 165/179 | Correct SI creation completed - [SI/22-23/21809]: Grand Total = 4115.82
[SI/22-23/21809] 165/179 | Completed in 0:00:20.299469 Total time till now 0:16:43.010106
[SI/22-23/21612] 166/179 | Started
[SI/22-23/21612] 166/179 | Wrong items 4
[SI/22-23/21612] 166/179 | CN creation started
[SI/22-23/21612] 166/179 | CN creation completed - [CN/22-23/06627]: Grand Total = -2368.08
[SI/22-23/21612] 166/179 | Correct SI creation started
[SI/22-23/21810] 166/179 | Correct SI creation completed - [SI/22-23/21810]: Grand Total = 2416.3
[SI/22-23/21810] 166/179 | Completed in 0:00:16.485999 Total time till now 0:16:59.496162
[SI/22-23/21613] 167/179 | Started
[SI/22-23/21613] 167/179 | Wrong items 4
[SI/22-23/21613] 167/179 | CN creation started
[SI/22-23/21613] 167/179 | CN creation completed - [CN/22-23/06628]: Grand Total = -544.83
[SI/22-23/21613] 167/179 | Correct SI creation started
[SI/22-23/21811] 167/179 | Correct SI creation completed - [SI/22-23/21811]: Grand Total = 555.93
[SI/22-23/21811] 167/179 | Completed in 0:00:16.156743 Total time till now 0:17:15.652961
[SI/22-23/21614] 168/179 | Started
[SI/22-23/21614] 168/179 | Wrong items 8
[SI/22-23/21614] 168/179 | CN creation started
[SI/22-23/21614] 168/179 | CN creation completed - [CN/22-23/06629]: Grand Total = -4328.08
[SI/22-23/21614] 168/179 | Correct SI creation started
[SI/22-23/21812] 168/179 | Correct SI creation completed - [SI/22-23/21812]: Grand Total = 4416.69
[SI/22-23/21812] 168/179 | Completed in 0:00:15.850855 Total time till now 0:17:31.503882
[SI/22-23/21615] 169/179 | Started
[SI/22-23/21615] 169/179 | Wrong items 2
[SI/22-23/21615] 169/179 | CN creation started
[SI/22-23/21615] 169/179 | CN creation completed - [CN/22-23/06630]: Grand Total = -853.62
[SI/22-23/21615] 169/179 | Correct SI creation started
[SI/22-23/21813] 169/179 | Correct SI creation completed - [SI/22-23/21813]: Grand Total = 871.06
[SI/22-23/21813] 169/179 | Completed in 0:00:08.394572 Total time till now 0:17:39.898524
[SI/22-23/21616] 170/179 | Started
[SI/22-23/21616] 170/179 | Wrong items 11
[SI/22-23/21616] 170/179 | CN creation started
[SI/22-23/21616] 170/179 | CN creation completed - [CN/22-23/06631]: Grand Total = -4330.03
[SI/22-23/21616] 170/179 | Correct SI creation started
[SI/22-23/21814] 170/179 | Correct SI creation completed - [SI/22-23/21814]: Grand Total = 4417.94
[SI/22-23/21814] 170/179 | Completed in 0:00:26.718110 Total time till now 0:18:06.616699
[SI/22-23/21617] 171/179 | Started
[SI/22-23/21617] 171/179 | Wrong items 5
[SI/22-23/21617] 171/179 | CN creation started
[SI/22-23/21617] 171/179 | CN creation completed - [CN/22-23/06632]: Grand Total = -3867.06
[SI/22-23/21617] 171/179 | Correct SI creation started
[SI/22-23/21815] 171/179 | Correct SI creation completed - [SI/22-23/21815]: Grand Total = 3945.69
[SI/22-23/21815] 171/179 | Completed in 0:00:11.727734 Total time till now 0:18:18.344494
[SI/22-23/21618] 172/179 | Started
[SI/22-23/21618] 172/179 | Completed in 0:00:00.030974 Total time till now 0:18:18.375519
[SI/22-23/21619] 173/179 | Started
[SI/22-23/21619] 173/179 | Completed in 0:00:00.029373 Total time till now 0:18:18.404941
[SI/22-23/21620] 174/179 | Started
[SI/22-23/21620] 174/179 | Wrong items 4
[SI/22-23/21620] 174/179 | CN creation started
[SI/22-23/21620] 174/179 | CN creation completed - [CN/22-23/06633]: Grand Total = -1673.41
[SI/22-23/21620] 174/179 | Correct SI creation started
[SI/22-23/21816] 174/179 | Correct SI creation completed - [SI/22-23/21816]: Grand Total = 1707.51
[SI/22-23/21816] 174/179 | Completed in 0:00:12.361384 Total time till now 0:18:30.766382
[SI/22-23/21621] 175/179 | Started
[SI/22-23/21621] 175/179 | Wrong items 2
[SI/22-23/21621] 175/179 | CN creation started
[SI/22-23/21621] 175/179 | CN creation completed - [CN/22-23/06634]: Grand Total = -787.68
[SI/22-23/21621] 175/179 | Correct SI creation started
[SI/22-23/21817] 175/179 | Correct SI creation completed - [SI/22-23/21817]: Grand Total = 803.76
[SI/22-23/21817] 175/179 | Completed in 0:00:08.415656 Total time till now 0:18:39.182097
[SI/22-23/21622] 176/179 | Started
[SI/22-23/21622] 176/179 | Wrong items 7
[SI/22-23/21622] 176/179 | CN creation started
[SI/22-23/21622] 176/179 | CN creation completed - [CN/22-23/06635]: Grand Total = -3905.83
[SI/22-23/21622] 176/179 | Correct SI creation started
[SI/22-23/21818] 176/179 | Correct SI creation completed - [SI/22-23/21818]: Grand Total = 3985.5
[SI/22-23/21818] 176/179 | Completed in 0:00:13.418866 Total time till now 0:18:52.601035
[SI/22-23/21623] 177/179 | Started
[SI/22-23/21623] 177/179 | Wrong items 16
[SI/22-23/21623] 177/179 | CN creation started
[SI/22-23/21623] 177/179 | CN creation completed - [CN/22-23/06636]: Grand Total = -7088.58
[SI/22-23/21623] 177/179 | Correct SI creation started
[SI/22-23/21819] 177/179 | Correct SI creation completed - [SI/22-23/21819]: Grand Total = 7233.3
[SI/22-23/21819] 177/179 | Completed in 0:00:17.498473 Total time till now 0:19:10.099566
[SI/22-23/21624] 178/179 | Started
[SI/22-23/21624] 178/179 | Completed in 0:00:00.176802 Total time till now 0:19:10.276421
[SI/22-23/21625] 179/179 | Started
[SI/22-23/21625] 179/179 | Completed in 0:00:00.053097 Total time till now 0:19:10.329576
Total time taken 0:19:10.329625
Total wrong Sales Invoices = 73
Total wrong items = 561
Total CN Grand Total = -416767.91000000015
Total SI Grand Total = 379078.95000000007
Total Excess Billed = 37688.96000000008
